"Created-At","From-User","From-User-Id","To-User","To-User-Id","Language","Source","Text","Geo-Location-Latitude","Geo-Location-Longitude","Retweet-Count","Id"
10/2/22 12:28 AM,"? ?????","1226169149946073088",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576247707328720896"
10/2/22 12:28 AM,"Bu-Jin ?","1312433040899993604",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576247701725151232"
10/2/22 12:28 AM,"Endrik Robie","1437958292471312387",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576247674575400961"
10/2/22 12:28 AM,"Deb","344032473",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576247602722791425"
10/2/22 12:27 AM,"? ?????","1226169149946073088",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576247412393668614"
10/2/22 12:27 AM,"gtw","1936607082",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576247332810563584"
10/2/22 12:24 AM,",","337111175",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576246765405106177"
10/2/22 12:23 AM,"Desca ?","240506923",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576246418549137408"
10/2/22 12:22 AM,"Ryan","149860239",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576246231721865216"
10/2/22 12:21 AM,"deyya","1376954003645296640",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1576246022480678912"
10/2/22 12:20 AM,"a","1500843607196340229",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576245700165181440"
10/2/22 12:20 AM,"Azaria Tazsa","147141538",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576245658067300354"
10/2/22 12:17 AM,"? ?? ?","1509755762595495940",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576245050463293441"
10/2/22 12:17 AM,"piney.","996720056007454720",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576244881478950914"
10/2/22 12:15 AM,"dekk","1367887668789477377",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576244357350404096"
10/2/22 12:14 AM,"faisalhijjaz","250009846",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576244164597276672"
10/2/22 12:13 AM,"no","1014858894382792704",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576243900800323585"
10/2/22 12:12 AM,"x","916378658935209984",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576243739751636993"
10/2/22 12:08 AM,"na","421851092",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1576242650113798145"
10/2/22 12:04 AM,"Wiena Anindyta","1324553922",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576241572747784193"
10/2/22 12:03 AM,"?QI?","258704666",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576241521967665153"
10/2/22 12:01 AM,"ern","884039907101917185",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576240798709952512"
10/2/22 12:00 AM,"Riani- ia","1175731981373435904",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576240744322342913"
10/2/22 12:00 AM,"Sorey","1292180594814619655",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576240684624793600"
10/1/22 11:59 PM,"??????","1379718228918734849",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576240413622829058"
10/1/22 11:58 PM,"Ralin","1497841729684525058",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @enakanseblak: Is it real? Regi datau?! Anjing bgt sih kalo bener. Manusia lempeng satu itu yang dipuja2 se-tiktok raya karna sayang bgt…",,,263.0,"1576240181442580482"
10/1/22 11:55 PM,"Ney","133634854",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576239375385767939"
10/1/22 11:54 PM,"la2","1414199713545351168",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576239139908820992"
10/1/22 11:53 PM,"y","1459045646753693702",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576238934979276804"
10/1/22 11:52 PM,"?","1067354900302970880",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576238525267120128"
10/1/22 11:50 PM,"yall cringe.","267465274",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576238157133406209"
10/1/22 11:50 PM,"MASPEB.","201251672",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576238065546235909"
10/1/22 11:49 PM,"vinilia","945616886795968512",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576237913427570689"
10/1/22 11:48 PM,"Asisten Ngeracunindulu | Akun Hype Shopee Aff","1572409077401288705",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @newp_art: Totebag handbag aesthetic dan muat banyak?

a thread

~~~~~
Tags : #TREASURE_COMEBACK_D3 | Lesti | KDRT | HELLO MV TEASER | R…",,,79.0,"1576237627006914561"
10/1/22 11:48 PM,"Prames??","2215493904",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576237571989872640"
10/1/22 11:48 PM,"??????","1379718228918734849",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576237565308710912"
10/1/22 11:47 PM,"incess lalala","148357003",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576237478264332288"
10/1/22 11:47 PM,"nana ??| fb yh?","1477142542797869056",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576237388455882755"
10/1/22 11:47 PM,"Reva","1551581302284886016",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576237273284083712"
10/1/22 11:45 PM,"No_One_Knows_Me_Like","2408875386",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576236935961464832"
10/1/22 11:43 PM,"haisis","1575529901821927424",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @_ZahwaSfiera: Hari juma'at banyaklah bersholawat ?

Cuplikan ??'Apa yg kamu ingin katakan jika ada Nabi mu?'

_________nitip
Regi Datau…",,,163.0,"1576236360280977408"
10/1/22 11:42 PM,"Nis","113291483",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576236044420202497"
10/1/22 11:42 PM,"dumpshitt","1155110414620844034",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576236028267884544"
10/1/22 11:39 PM,"Aditya P W","462008795",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576235447080345600"
10/1/22 11:35 PM,"a??m","66590605",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576234393223327746"
10/1/22 11:34 PM,"Neng Bucin","1266574134059732992",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576234127946264579"
10/1/22 11:34 PM,"lykan","4842031149",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576234091162189824"
10/1/22 11:34 PM,"•?","2881801697",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576234023332237312"
10/1/22 11:33 PM,"wii?","978266367974563840",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576233935368880129"
10/1/22 11:33 PM,"nana?","1351480622980636674",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @enakanseblak: Is it real? Regi datau?! Anjing bgt sih kalo bener. Manusia lempeng satu itu yang dipuja2 se-tiktok raya karna sayang bgt…",,,263.0,"1576233764128456705"
10/1/22 11:32 PM,"Inaaa?","1360936596",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576233671027138561"
10/1/22 11:32 PM,"??????","2418058807",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576233590592970752"
10/1/22 11:31 PM,"??? | Bubbles ?","928547333620428802",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576233366416162817"
10/1/22 11:28 PM,"rii~","594377816",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576232530201964544"
10/1/22 11:27 PM,"mon?","2934523968",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576232463180783617"
10/1/22 11:27 PM,"L1 + ?","480186707",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576232459783393280"
10/1/22 11:27 PM,"anxiety?","1089890685807804418",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576232312786018304"
10/1/22 11:26 PM,"fazzz","1257338669691633666",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @inirianaw: twitter rame bgt case : 
1. Billar selingkuh & KDRT ke Lesti
2. Regi Datau (suaminya Ayu Dewi) selingkuh sama Denise udh 4 t…",,,2609.0,"1576232195076722688"
10/1/22 11:26 PM,"?","1204266267927990272",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @RereAlathas: Regi Datau suaminya bu Ayu dewi yg terlihat lempeng lurus aja ternyata 4 tahun selingkuh sama Denise.
Ciri2 yg Denise sebu…",,,6126.0,"1576232017402134528"
10/1/22 11:26 PM,"Andri | Rekomendasi cek bio","1406418677595971584",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @newp_art: Totebag handbag aesthetic dan muat banyak?

a thread

~~~~~
Tags : #TREASURE_COMEBACK_D3 | Lesti | KDRT | HELLO MV TEASER | R…",,,79.0,"1576231988289499136"
10/1/22 11:24 PM,"Lid @ busy bc of work","958141197129674752",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576231680394039299"
10/1/22 11:24 PM,"Diriku?","1517592678770548736",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Reza arap= bucin tpi Selingkuh 
Rizky billar= Selingkuh+KDRT
Risky DA= ngak mau ngakuin anaknya
Regi Datau: istrinya kaya +cantik Masih aja selingkuh
 Emangnya cowok yg inisial 'R'yg setia cuman Rey mbayang sama Reyhann,
No debat...",,,0.0,"1576231489791934464"
10/1/22 11:23 PM,"fazzz","1257338669691633666",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576231407931645952"
10/1/22 11:23 PM,"who.","1549726189912145923","akutungguinkok","1472871284791037954","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","@akutungguinkok Gue agak kaget sih kek regi Datau ini bisa selingkuh sama Denise? Kek what gitu? Sorry, tapi monmaappp gue liat Denise males bgt ya Allah, kok bisa ada nafsu gitu buat selingkuh sama si Denise ??? Padahal kalo dibandingin sama bu ayu menurut ku udah jauh sih levelnya",,,0.0,"1576231375480311808"
10/1/22 11:23 PM,"Q","765344856",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576231341989187584"
10/1/22 11:23 PM,"askaa ?","1374879602842066944",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @muly1701: Inisial R
1. Rafi Ahmad (Lord yang sudah insaf) 
2. Rizky Aditya (suami nya citra Kirana) 
3. Reynhard Sinaga (Penjahat kelam…",,,1262.0,"1576231284854370304"
10/1/22 11:23 PM,"bebels~","1248889243",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @laaaanis: Huhah bgt ini akhir september topiknya ga abis2??

1. Reza arab selingkuh
2. Kris hatta pedofil
3. Rizky billar kdrt
4. Regi…",,,4351.0,"1576231237076676609"
10/1/22 11:23 PM,"and","756420408",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @racunindo: Bonstaten Slingbag ?
?? 4.9
https://t.co/Vf4hgFDPEX

( reyhan ryan chenle minyakrasaair bangkok bighit denise cipung di sctv…",,,158.0,"1576231231226015744"
10/1/22 11:23 PM,"rii","2552078023",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576231225848909824"
10/1/22 11:21 PM,"lily?","1011981109989478400",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @laaaanis: Huhah bgt ini akhir september topiknya ga abis2??

1. Reza arab selingkuh
2. Kris hatta pedofil
3. Rizky billar kdrt
4. Regi…",,,4351.0,"1576230938299682818"
10/1/22 11:20 PM,"????","177534333",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576230585147617286"
10/1/22 11:19 PM,"Wulan Mulyasari","276825600",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576230412795674624"
10/1/22 11:19 PM,"`Nna","1273058333579075584",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576230266133049344"
10/1/22 11:17 PM,"wii?","978266367974563840",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576229905133494277"
10/1/22 11:15 PM,"?","153344421",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576229417067884547"
10/1/22 11:15 PM,"??","109513969",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @akutungguinkok: Selingkuh selama 4thn itu bkn waktu yang sebentar. Kalo kuliah, Regi Datau & Denise udah wisuda s1 tuh sarjana perselin…",,,478.0,"1576229412369879040"
10/1/22 11:15 PM,"cha","1281437223049560065",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576229405495808000"
10/1/22 11:14 PM,"Jessica Angelina","1574743288946442247",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @eisradisa: Reza arab yg keliatannya bucin parah, ngetreat wendy like a queen ternyata selingkuh.
Regi datau, suaminya ayu dewi, keliata…",,,887.0,"1576229030889951232"
10/1/22 11:14 PM,"noname","1043434713606541312",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @kehedchoice89: Orang selingkuh itu nyesel bukan karena selingkuh,tapi karena dia ketahuan,menyesal karena ketahuan ya,bukan karena mera…",,,1226.0,"1576228959083077633"
10/1/22 11:13 PM,"...","1138756375",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","RT @salirajw: Setelah melihat kasus rizky billar kdrt dan selingkuhi lesty, arab yang bucin selingkuh, regi datau selingkuh 4 th sama denis…",,,380.0,"1576228813981130753"
10/1/22 11:13 PM,"??MIA?? | ???","904647184024444928",,"-1","in","<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>","Lesti Rizky Billar Selingkuh Aliando Nikah Muda Momo bambam taeyeon Reyhan Lily Hybe #JISUNG Bangkok Hujan Tzuyu Jihyo jeongyeon #FIFA23 TMAWARD IS FOR BTS ONLY Kyuhyun Regi Datau Inisial R #aespaxGivenchy Paris Bobby Waiji #YetToCome BIGBANG Gigolo #LittleWomenEp9 Chandra Liow https://t.co/N7jEPgJDxa",,,0.0,"1576228721245102082"
10/1/22 11:12 PM,"jihan","1173249858368466944",,"-1","in","<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>","RT @YareY4r3Daze: Banyak juga ya yg terungkap di bulan ini :

1. Reza arap selingkuh
2. Kris hatta pedofil
3. Leslar, Rizky Billar kdrt ke…",,,5255.0,"1576228605218082817"
