Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id
10/4/22 12:52 AM,CTV News Northern Ontario,597453571,,-1,en,<a href='https://trueanthem.com/' rel='nofollow'>True Anthem</a>,"King Charles III and his wife Camilla, the queen consort, visited Scotland Monday in their first joint public engagement since the royal mourning period to remember Queen Elizabeth II ended.  https://t.co/ke3jqOxXgc",,,0.0,1576978454322548740
10/4/22 12:49 AM,Paradigm Shift,1253025286016446466,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"The death of #QueenElizabeth prompted diametrically opposed viewpoints. Sarmad Ishfaq recounts the Empire's horrific brutalities against the people of #India, #Kenya, and #Yemen (to name a few) and the Queen's apathy towards it all.

Read more: https://t.co/L8rcaMDJzU",,,0.0,1576977653663694849
10/4/22 12:48 AM,diane wheatley,3687054329,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ENortonHistory: #OTD in 1568 death of Elizabeth of Valois, 3rd wife of Philip II of Spain & daughter of Henry II of France & Catherineà",,,21.0,1576977571157532672
10/4/22 12:47 AM,Emma Horsfall Catherine and william Fansite,1427190920307515397,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576977261198049281
10/4/22 12:46 AM,Halvor Ravn Hol°yen??,25336045,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576976908906295296
10/4/22 12:45 AM,Mike H2O..,1211145268306952192,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576976816727654405
10/4/22 12:45 AM,News24,14697575,,-1,en,<a href='https://www.hootsuite.com' rel='nofollow'>Hootsuite Inc.</a>,"People around the world are still mourning the death of Queen Elizabeth II, with over 50 000 letters sent to King Charles III and his Queen Consort, Camilla. | @News24Arts 

https://t.co/pC3iCa067V",,,2.0,1576976698456915968
10/4/22 12:43 AM,?? I & Me ??,78871747,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576976307782815745
10/4/22 12:43 AM,susan pennington,997931370,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576976199246831617
10/4/22 12:42 AM,Barbara,972777896,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576976101116477448
10/4/22 12:41 AM,Fernando Del Castillo Velasco Barajas,1474533869672149000,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576975856869572612
10/4/22 12:41 AM,Patti D RN,2931146480,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576975738640531457
10/4/22 12:41 AM,Dr Elizabeth Norton,1941774000,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"#OTD in 1568 death of Elizabeth of Valois, 3rd wife of Philip II of Spain & daughter of Henry II of France & Catherine de Medici. Betrothed in childhood to Edward VI of England, she married Philip at the age of 14. Died in childbirth aged 23 #royalty #queen https://t.co/y6CkEz5M2a",,,21.0,1576975650132754432
10/4/22 12:39 AM,???????? ???? ??,44330585,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576975264453906432
10/4/22 12:39 AM,glawg ?????,3424376578,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576975234951163904
10/4/22 12:37 AM,rosemary baldacci,256486942,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576974833069346823
10/4/22 12:36 AM,Marc,17134803,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576974415937425415
10/4/22 12:35 AM,I am what I am! ? ?#Voteblue,236093569,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576974299466182656
10/4/22 12:35 AM,???HortyRex ???,49524127,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @thedailybeast: Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has alrà",,,29.0,1576974255090446337
10/4/22 12:35 AM,The Daily Beast,16012783,,-1,en,<a href='http://www.socialflow.com' rel='nofollow'>SocialFlow</a>,"Even with Liz TrussÆ first two weeks in office being eclipsed by the death of Queen Elizabeth II, the new regime has already managed to inflict a surprising array of disasters on the country and itself. https://t.co/EubsGzkmgD",,,29.0,1576974201457704960
10/4/22 12:29 AM,Arman,1311932723846508544,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576972755915853824
10/4/22 12:25 AM,ATTICANEWS.GR,739730879770198017,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576971787312967680
10/4/22 12:20 AM,The Daily Princetonian,23013488,,-1,en,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Following the end of the official mourning period for the death of Queen Elizabeth II, students and faculty reflected on the change of leadership and its implications for international politics. Reporting by Justus Wilhoit and Rebecca Cunningham.

https://t.co/XRf18VTk3G",,,0.0,1576970331184504832
10/4/22 12:17 AM,Celebeat - Breaking Celebrity News and Rumors,1391442085669048323,,-1,en,<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>,"Prince Harry, Meghan Markle demoted after Queen Elizabeth IIÆs death: Ex-couple lower than lesser-knownároyals https://t.co/MZq39ULgGa",,,0.0,1576969769361752064
10/4/22 12:17 AM,Arman,1311932723846508544,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABCWorldNews: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales folloà",,,12.0,1576969718631608320
10/4/22 12:17 AM,Atoki Ileka,2771685434,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576969691397881856
10/4/22 12:17 AM,Wendy Hurst,1430061174729715714,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576969622775287808
10/4/22 12:15 AM,News4JAX,16462068,,-1,en,<a href='http://www.socialnewsdesk.com' rel='nofollow'>SocialNewsDesk</a>,"King Charles III and his wife Camilla, the queen consort, visited Scotland Monday in their first joint public engagement since the royal mourning period to remember Queen Elizabeth II ended. https://t.co/QBYko79rbQ",,,0.0,1576969089448386562
10/4/22 12:14 AM,???,1530834992812552193,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576968972796186624
10/4/22 12:13 AM,myrudy321,2735865813,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @business: Weeks after Queen Elizabeth IIÆs death, Australia is already hinting it may not replace her with King Charles III on its fiveà",,,36.0,1576968783729954816
10/4/22 12:13 AM,Candi Wright,3940653261,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576968738595049473
10/4/22 12:12 AM,E-Radio.US,615185696,,-1,en,<a href='https://e-radio.us' rel='nofollow'>twiteradious</a>,#e_RadioUS King Charles III visits Scotland for first engagement since Queen Elizabeth IIÆs death https://t.co/x4Y1nSbXRM https://t.co/m85oMeuD0k,,,0.0,1576968418305228801
10/4/22 12:09 AM,hurtg0d??,720969452242804737,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @AFP: @lgouliam @AFPphoto @oliscarff @stansall_afp Queen Elizabeth II was married and crowned in Westminster Abbey. In death, she entereà",,,15.0,1576967655499919360
10/4/22 12:07 AM,Emerald Queen,1530282963010740226,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576967148781518848
10/4/22 12:06 AM,Lisa Weston,478841903,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576966986881413121
10/4/22 12:03 AM,Debby.Johnston,125038870,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576966067515461633
10/4/22 12:01 AM,King Jamez 23,1934486665,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576965595014516738
10/3/22 11:56 PM,hurtg0d??,720969452242804737,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @VOAAfrica: According to analysis Queen Elizabeth II death has put the wind at the back of republican movements as calls continue for thà,,,4.0,1576964419325931520
10/3/22 11:54 PM,#CryMeARiver,1413995895109074947,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576963985085112322
10/3/22 11:54 PM,Ojulong Fidel,125358938,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @MichaelWandati: #BREAKING: Queen Elizabeth II died of 'old age,' according to her death certificate.

https://t.co/YGhVYddVi8 https://tà",,,1.0,1576963855787646976
10/3/22 11:52 PM,shather,1076554690379292672,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @PopCrave: Kanye West empathizes with the UK following the death of Queen Elizabeth II:  

ôLONDON I KNOW HOW YOU FEEL
I LOST MY QUEEN Tà",,,3986.0,1576963478148898816
10/3/22 11:51 PM,????,1410921455135514626,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576963232140443648
10/3/22 11:48 PM,The Royals and I,1030333350,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576962278330466305
10/3/22 11:46 PM,denny keller,426903572,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576961914202382337
10/3/22 11:46 PM,PCDUE.com Support IT,1663314774,,-1,en,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,"? [NEWS] #ThreatActors are using the death of Queen Elizabeth II as a lure to #phish for usersÆ Microsoft credentials, experts have warned > @philmuncaster reports https://t.co/EVQOBo5cqG",,,0.0,1576961822665711616
10/3/22 11:46 PM,Diditrek,1244691029468553216,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576961793049915392
10/3/22 11:45 PM,Jeremy Salas,2568322956,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576961703803166720
10/3/22 11:45 PM,cunmarket.com,230832125,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576961693212561410
10/3/22 11:43 PM,Michael Barnes,435716540,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576961208300998656
10/3/22 11:43 PM,Marc,1227930013028245504,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576961178336886784
10/3/22 11:43 PM,mcatat beta,833060282574454784,,-1,en,<a href='https://www.labnol.org/bots' rel='nofollow'>mcatatBeta_bot</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576961172842102789
10/3/22 11:42 PM,Myles Brown,1486388978580398086,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576960891676872704
10/3/22 11:42 PM,OJ,604978737,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABCWorldNews: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales folloà",,,12.0,1576960840527646721
10/3/22 11:41 PM,OJ,604978737,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576960763033686016
10/3/22 11:41 PM,Gamal Jones,1206226329169014784,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576960706859057152
10/3/22 11:41 PM,Roumiana,4661723121,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576960638974590977
10/3/22 11:41 PM,Cornelius Missick,1513586653335638029,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576960637456220160
10/3/22 11:41 PM,A Grim,2766227211,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @FoxNews: King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576960561991995394
10/3/22 11:40 PM,Fox News,1367531,,-1,en,<a href='http://www.socialflow.com' rel='nofollow'>SocialFlow</a>,King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/ggsvjUtSn8,,,30.0,1576960512398589952
10/3/22 11:40 PM,TSHAYINGWE,780331549887696896,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @CNN: Calls are growing in South Africa for Britain's royal family to return the world's largest known clear-cut diamond in the wake ofà,,,2556.0,1576960471449899008
10/3/22 11:40 PM,"THE FOX,",949959006000435207,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"The Queen went down hill very quickly, from Her Jubilee celebrations
I canÆt help thinking there was another cause of death Still, itÆs a massive loss to this nation #ElizabeththeGreat 

Reason Queen's cause of death differed from Queen Mother's laid bare https://t.co/u4jQe2TKKD",,,0.0,1576960316079935488
10/3/22 11:39 PM,Sandra,2501993693,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576960258945167361
10/3/22 11:37 PM,VFAC,907895940803166209,,-1,en,<a href='https://vfac.fr' rel='nofollow'>VFACRetweet</a>,"RT @InfosecurityMag: ? [NEWS] #ThreatActors are using the death of Queen Elizabeth II as a lure to #phish for usersÆ Microsoft credentials,à",,,1.0,1576959517673259010
10/3/22 11:36 PM,s a r a ?,830201382313586688,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @PopCrave: Kanye West empathizes with the UK following the death of Queen Elizabeth II:  

ôLONDON I KNOW HOW YOU FEEL
I LOST MY QUEEN Tà",,,3986.0,1576959389080047618
10/3/22 11:36 PM,Infosecurity Magazine,29415843,,-1,en,<a href='https://sproutsocial.com' rel='nofollow'>Sprout Social</a>,"? [NEWS] #ThreatActors are using the death of Queen Elizabeth II as a lure to #phish for usersÆ Microsoft credentials, experts have warned > @philmuncaster reports https://t.co/QYRNtKCqmX",,,1.0,1576959260969377796
10/3/22 11:35 PM,UIL Current Issues,2611598700,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576959214911561728
10/3/22 11:35 PM,David R. Thomas,992130781,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ABCWorldNews: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales folloà",,,12.0,1576959203960582144
10/3/22 11:35 PM,JUAN PIETRI,33186757,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ABCWorldNews: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales folloà",,,12.0,1576959195357671424
10/3/22 11:35 PM,CTV Lethbridge,152004319,,-1,en,<a href='https://trueanthem.com/' rel='nofollow'>True Anthem</a>,"King Charles III and his wife Camilla, the queen consort, visited Scotland Monday in their first joint public engagement since the royal mourning period to remember Queen Elizabeth II ended.   https://t.co/2Ym1qkue48",,,0.0,1576959177116852225
10/3/22 11:33 PM,Jerry Hale,1518702746500706306,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"King Charles III visits Scotland for first engagement since Queen Elizabeth II's death

https://t.co/EoYeYKSaG8",,,0.0,1576958580569145347
10/3/22 11:33 PM,Naira Shafiipour,1543854015875784705,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABCWorldNews: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales folloà",,,12.0,1576958520104140801
10/3/22 11:32 PM,World News Tonight,86141342,,-1,en,<a href='http://www.socialflow.com' rel='nofollow'>SocialFlow</a>,"Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following the death of Queen Elizabeth II: https://t.co/Rq6yjMI1Fh https://t.co/9zVW0Zp79X",,,12.0,1576958352000778240
10/3/22 11:31 PM,Accelerator imagine,1225240770380058624,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576958030373343232
10/3/22 11:30 PM,Bob leBlanc,1487831984449761281,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576957996013260801
10/3/22 11:27 PM,????????,1229588560434450432,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576957235866980353
10/3/22 11:26 PM,jackie wright,1236482395760545792,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @PopCrave: Kanye West empathizes with the UK following the death of Queen Elizabeth II:  

ôLONDON I KNOW HOW YOU FEEL
I LOST MY QUEEN Tà",,,3986.0,1576956984858796037
10/3/22 11:24 PM,Nahid Alaei,1362177019,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,Queen Elizabeth II's cause of death given as 'old age' - BBC News https://t.co/HnKa8UJ7vM,,,0.0,1576956249983385607
10/3/22 11:22 PM,123 INFO USA,1041296725640527872,,-1,en,<a href='http://www.powerapps.com' rel='nofollow'>Microsoft Power Platform</a>,"King Charles III visits Scotland for first engagement since Queen Elizabeth II's death
#123INFO
https://t.co/HQAJIRma0Y",,,0.0,1576955809824661505
10/3/22 11:21 PM,Katherine H Sevigney,275735030,,-1,en,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576955709803012098
10/3/22 11:20 PM,memory_champion,1107767933940518912,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,RT @TheSquareMag: A Royal Reflection û the secrets of a successful Monarch - October 2022 Issue article  @TheSquareMag https://t.co/ucMBVYnà,,,2.0,1576955430009393153
10/3/22 11:20 PM,goat approximation,1167325993234624513,,-1,en,<a href='https://twitter.com/goatovalltime' rel='nofollow'>goatovalltime</a>,The results of this poll are both my personal 9/11 and death of queen elizabeth ii.,,,0.0,1576955367363203072
10/3/22 11:18 PM,Ted Hartung:??????????????????,1281349720145686528,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576954864453591040
10/3/22 11:17 PM,Bondan Ramadhani Purnomo,1443550156989747201,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576954632114704384
10/3/22 11:13 PM,Terri??????,23254225,,-1,en,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576953683354349568
10/3/22 11:13 PM,Wonder Where I Am,1332177734014001155,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576953600936665088
10/3/22 11:11 PM,Jeremy Taylor,832038349846122496,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576953206285795330
10/3/22 11:11 PM,Charles Stewart,717466226453118976,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576953193988120576
10/3/22 11:11 PM,Lady Ingrid,1323389408368840707,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576953056121737216
10/3/22 11:11 PM,Woody,1420660507,,-1,en,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/OxPLgMUZvk https://t.co/vvDrKPYyYy,,,0.0,1576952990124347392
10/3/22 11:11 PM,Andy Vermaut,283604227,,-1,en,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,Andy Vermaut shares:King Charles III visits Scotland for first engagement since Queen Elizabeth II's death: King Charles III visited Scotland on Monday for his first engagementà https://t.co/W1Blt7wbMV Thank you. #ThankYouJournalistsForTheNewsWeGetFromYou #AndyVermautThanksYou https://t.co/QkiSb4UJX8,,,0.0,1576952988689895424
10/3/22 11:10 PM,Kate Austin,987053630913171456,,-1,en,<a href='http://twitter.com/#!/download/ipad' rel='nofollow'>Twitter for iPad</a>,"RT @ABC: Buckingham Palace releases a new official photo of the King, the Queen Consort and the Prince and Princess of Wales following theà",,,315.0,1576952791943168001
10/3/22 11:10 PM,Ginger Grant,24031280,,-1,en,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"King Charles III visits Scotland for first engagement since Queen Elizabeth II's death

https://t.co/6ttx7DxoF7",,,0.0,1576952762234978307
10/3/22 11:09 PM,InspiredGH,547824954,,-1,en,<a href='http://publicize.wp.com/' rel='nofollow'>WordPress.com</a>,King Charles III visits Scotland for first engagement since Queen Elizabeth IIÆsádeath https://t.co/qwvxMBYuZ0,,,0.0,1576952628835131392
10/3/22 11:09 PM,Chris ??,312149882,,-1,en,<a href='https://dlvrit.com/' rel='nofollow'>dlvr.it</a>,King Charles III visits Scotland for first engagement since Queen Elizabeth II's death https://t.co/RQlVfgmJTF,,,0.0,1576952488603037697
